"replicate","method","c1","c2","n_optima","empty_middle","BA_boot","BA_original","optimism"
125,"Youden",-1.01030927835,0.606958763,1,FALSE,0.706016980435585,0.690513104466593,0.0155038759689923
125,"Distance",-1.01030927835,2.058848797,1,FALSE,0.704909560723514,0.673532668881506,0.0313768918420081
126,"Youden",-1.0554123711,2.058848797,1,FALSE,0.758164144210656,0.673532668881506,0.0846314753291497
126,"Distance",-1.63101374575,2.058848797,1,FALSE,0.752823920265781,0.67525532176695,0.077568598498831
127,"Youden",-1.57731958765,2.058848797,1,FALSE,0.721791559000861,0.667503383782454,0.0542881752184078
127,"Distance",-1.57731958765,2.058848797,1,FALSE,0.721791559000861,0.667503383782454,0.0542881752184078
128,"Youden",-0.32946735395,0.6112542955,1,FALSE,0.720487264673311,0.689134982158238,0.0313522825150732
128,"Distance",-1.57731958765,0.6112542955,1,FALSE,0.708773225052295,0.68448381936754,0.0242894056847545
129,"Youden",-0.6387457045,-0.0824742268,1,FALSE,0.705770887166236,0.659579180509413,0.0461917066568229
129,"Distance",-1.6825601375,0.858247423,1,FALSE,0.667897133013412,0.691866617448013,-0.0239694844346007
130,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.761338747385259,0.692235757352036,0.0691029900332225
130,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.761338747385259,0.692235757352036,0.0691029900332225
131,"Youden",-1.62457044675,0.6112542955,1,FALSE,0.701070505721669,0.692235757352036,0.00883474836963205
131,"Distance",-1.62457044675,1.219072165,1,FALSE,0.684828349944629,0.683745539559493,0.00108281038513602
132,"Youden",-1.63101374575,0.858247423,1,FALSE,0.762027808539436,0.691866617448013,0.0701611910914236
132,"Distance",-1.63101374575,0.858247423,1,FALSE,0.762027808539436,0.691866617448013,0.0701611910914236
133,"Youden",-0.53350515465,-0.0824742268,1,FALSE,0.689922480620155,0.651827242524917,0.0380952380952381
133,"Distance",-1.57731958765,0.858247423,1,FALSE,0.666863541282146,0.684114679463517,-0.0172511381813707
134,"Youden",-1.6825601375,-0.0824742268,1,FALSE,0.669398301956441,0.654583487141627,0.0148148148148148
134,"Distance",-1.98969072165,0.858247423,1,FALSE,0.604724990771502,0.655174110988064,-0.0504491202165621
135,"Youden",-1.01030927835,2.681701031,1,FALSE,0.765891472868217,0.657290513104467,0.10860095976375
135,"Distance",-1.63101374575,2.681701031,1,FALSE,0.760206718346253,0.65901316598991,0.101193552356343
136,"Youden",-1.4742268041,1.0622852235,1,FALSE,0.684114679463517,0.675649070997908,0.00846560846560851
136,"Distance",-1.4742268041,1.0622852235,1,FALSE,0.684114679463517,0.675649070997908,0.00846560846560851
137,"Youden",-1.56872852235,0.6112542955,1,FALSE,0.708108773225052,0.68448381936754,0.023624953857512
137,"Distance",-2.3097079038,0.858247423,1,FALSE,0.701710348221976,0.648111234157746,0.0535991140642305
138,"Youden",-1.57731958765,0.6112542955,1,FALSE,0.691891226774948,0.68448381936754,0.00740740740740742
138,"Distance",-1.57731958765,0.6112542955,1,FALSE,0.691891226774948,0.68448381936754,0.00740740740740742
139,"Youden",-0.64518900345,0.4909793815,2,FALSE,0.706066199089455,0.666223698781838,0.0398425003076166
139,"Distance",-1.63101374575,2.681701031,1,FALSE,0.653402239448751,0.65901316598991,-0.00561092654115913
140,"Youden",-0.6387457045,0.6112542955,1,FALSE,0.752577826996432,0.697231450719823,0.0553463762766088
140,"Distance",-2.36125429555,0.858247423,1,FALSE,0.740150116894303,0.648111234157746,0.0920388827365571
141,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.696542389565645,0.696886920142734,-0.00034453057708872
141,"Distance",-1.63101374575,2.058848797,1,FALSE,0.63890734588409,0.67525532176695,-0.0363479758828597
142,"Youden",-1.4742268041,0.806701031,1,FALSE,0.721840777654731,0.691522086870924,0.030318690783807
142,"Distance",-1.4742268041,0.806701031,1,FALSE,0.721840777654731,0.691522086870924,0.030318690783807
143,"Youden",-1.63101374575,0.858247423,1,FALSE,0.745465731512243,0.691866617448013,0.0535991140642303
143,"Distance",-1.63101374575,0.858247423,1,FALSE,0.745465731512243,0.691866617448013,0.0535991140642303
144,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.761363356712194,0.692235757352036,0.0691275993601574
144,"Distance",-2.8251718213,0.6112542955,1,FALSE,0.748615725359911,0.634010089824043,0.114605635535868
145,"Youden",-0.6387457045,2.7246563575,1,FALSE,0.703186907838071,0.664008859357697,0.039178048480374
145,"Distance",-1.57731958765,2.7246563575,1,FALSE,0.698191214470284,0.651261228005414,0.0469299864648701
146,"Youden",-1.4742268041,2.056701031,1,FALSE,0.728140765350068,0.674910791189861,0.0532299741602067
146,"Distance",-1.4742268041,2.056701031,1,FALSE,0.728140765350068,0.674910791189861,0.0532299741602067
147,"Youden",-0.07817869415,2.681701031,2,FALSE,0.727181001599606,0.647815922234527,0.0793650793650793
147,"Distance",-1.63101374575,3.24871134,1,FALSE,0.70062753783684,0.619146056355359,0.0814814814814815
148,"Youden",-1.63101374575,-0.12757731955,2,FALSE,0.685591239079611,0.654583487141627,0.0310077519379846
148,"Distance",-1.63101374575,2.058848797,1,FALSE,0.667872523686477,0.67525532176695,-0.00738279808047249
149,"Youden",-0.6967353952,1.219072165,2,FALSE,0.703186907838071,0.68874123292728,0.0144456749107911
149,"Distance",-1.63101374575,1.219072165,1,FALSE,0.690094745908699,0.683745539559493,0.00634920634920633
150,"Youden",-0.69029209625,0.858247423,2,FALSE,0.672868217054264,0.696862310815799,-0.0239940937615356
150,"Distance",-1.63101374575,0.858247423,1,FALSE,0.668217054263566,0.691866617448013,-0.023649563184447
151,"Youden",-1.05970790375,0.6112542955,1,FALSE,0.752208687092408,0.690513104466593,0.0616955826258151
151,"Distance",-1.63101374575,0.858247423,1,FALSE,0.722874369385997,0.691866617448013,0.0310077519379844
152,"Youden",-1.63101374575,2.058848797,1,FALSE,0.777162544604405,0.67525532176695,0.101907222837455
152,"Distance",-1.63101374575,2.058848797,1,FALSE,0.777162544604405,0.67525532176695,0.101907222837455
153,"Youden",-1.01030927835,0.606958763,1,FALSE,0.713424387842992,0.690513104466593,0.0229112833763996
153,"Distance",-1.4742268041,0.858247423,1,FALSE,0.698929494278332,0.691522086870924,0.00740740740740742
154,"Youden",-1.57731958765,2.058848797,1,FALSE,0.744727451704196,0.667503383782454,0.0772240679217423
154,"Distance",-1.57731958765,2.058848797,1,FALSE,0.744727451704196,0.667503383782454,0.0772240679217423
155,"Youden",-1.57731958765,-0.12757731955,2,FALSE,0.670456503014643,0.64683154915713,0.0236249538575121
155,"Distance",-1.57731958765,1.0107388315,1,FALSE,0.637233911652516,0.668241663590501,-0.0310077519379844
156,"Youden",-0.69029209625,1.47895189,2,FALSE,0.751864156515319,0.68062015503876,0.0712440014765595
156,"Distance",-1.63101374575,1.47895189,1,FALSE,0.747212993724622,0.675624461670973,0.0715885320536483
157,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.727894672080719,0.696886920142734,0.0310077519379846
157,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.700332225913621,0.692235757352036,0.00809646856158475
158,"Youden",-0.69029209625,1.47895189,2,FALSE,0.71937984496124,0.68062015503876,0.0387596899224806
158,"Distance",-1.63101374575,1.47895189,1,FALSE,0.699569336778639,0.675624461670973,0.0239448751076659
159,"Youden",-0.69029209625,1.219072165,2,FALSE,0.726811861695583,0.68874123292728,0.0380706287683031
159,"Distance",-1.63101374575,1.219072165,1,FALSE,0.722160698904885,0.683745539559493,0.038415159345392
160,"Youden",-1.57731958765,0.806701031,1,FALSE,0.783585578934416,0.684114679463517,0.0994708994708995
160,"Distance",-1.57731958765,1.219072165,1,FALSE,0.775464501045896,0.675993601574997,0.0994708994708995
161,"Youden",-1.3711340206,0.858247423,1,FALSE,0.676707272056109,0.683425618309339,-0.00671834625322998
161,"Distance",-1.98969072165,0.858247423,1,FALSE,0.670677986957057,0.655174110988064,0.0155038759689923
162,"Youden",-1.63101374575,0.1323024055,1,FALSE,0.707099790820721,0.661966285222099,0.0451335055986218
162,"Distance",-1.63101374575,1.47895189,1,FALSE,0.681998277347114,0.675624461670973,0.00637381567614126
163,"Youden",-0.707474226833333,-0.673109965666667,1,TRUE,0.644444444444444,0.644444444444444,0
163,"Distance",-1.57731958765,2.5206185565,1,FALSE,0.620622615971453,0.659382305893934,-0.0387596899224806
164,"Youden",-0.2328178694,3.24871134,1,FALSE,0.678774455518642,0.608293343177064,0.0704811123415775
164,"Distance",-1.57731958765,2.058848797,1,FALSE,0.635781961363357,0.667503383782454,-0.0317214224190968
165,"Youden",-1.01030927835,0.1323024055,1,FALSE,0.684213116771256,0.660243632336656,0.0239694844346007
165,"Distance",-2.3097079038,0.6112542955,1,FALSE,0.663984250030762,0.648480374061769,0.0155038759689923
166,"Youden",-0.69029209625,0.858247423,2,FALSE,0.751495016611296,0.696862310815799,0.0546327057954965
166,"Distance",-1.4742268041,0.858247423,1,FALSE,0.730995447274517,0.691522086870924,0.0394733604035929
167,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.711677125630614,0.696886920142734,0.0147902054878799
167,"Distance",-1.63101374575,0.858247423,1,FALSE,0.653033099544727,0.691866617448013,-0.0388335179032854
168,"Youden",-0.6387457045,0.806701031,1,FALSE,0.727205610926541,0.696862310815799,0.0303433001107419
168,"Distance",-1.63101374575,0.806701031,1,FALSE,0.722554448135843,0.691866617448013,0.0306878306878307
169,"Youden",-1.4742268041,0.606958763,1,FALSE,0.729641934293097,0.691891226774948,0.0377507075181494
169,"Distance",-1.4742268041,2.8792955325,1,FALSE,0.720044296788483,0.642795619539806,0.0772486772486772
170,"Youden",-1.01030927835,1.219072165,1,FALSE,0.689061154177433,0.682022886674049,0.00703826750338377
170,"Distance",-1.01030927835,1.219072165,1,FALSE,0.689061154177433,0.682022886674049,0.00703826750338377
171,"Youden",-0.6967353952,2.5206185565,2,FALSE,0.765522332964193,0.672129937246216,0.0933923957179772
171,"Distance",-0.6967353952,2.5206185565,2,FALSE,0.765522332964193,0.672129937246216,0.0933923957179772
172,"Youden",-1.63101374575,0.1323024055,1,FALSE,0.740543866125261,0.661966285222099,0.0785775809031622
172,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.739805586317214,0.692235757352036,0.0475698289651778
173,"Youden",-1.01030927835,1.3737113405,1,FALSE,0.791337516918912,0.67390180878553,0.117435708133383
173,"Distance",-1.220790378,1.3737113405,1,FALSE,0.784274640088594,0.666838931955211,0.117435708133383
174,"Youden",-0.07817869415,1.47895189,2,FALSE,0.664771748492679,0.66442721791559,0.00034453057708872
174,"Distance",-1.4742268041,2.5206185565,1,FALSE,0.65094130675526,0.666789713301341,-0.0158484065460809
175,"Youden",-1.63101374575,0.609106529,1,FALSE,0.732102866986588,0.692235757352036,0.0398671096345514
175,"Distance",-1.63101374575,0.858247423,1,FALSE,0.699987695336532,0.691866617448013,0.00812107788851968
176,"Youden",-0.6967353952,0.858247423,2,FALSE,0.68874123292728,0.696862310815799,-0.00812107788851968
176,"Distance",-1.57731958765,0.858247423,1,FALSE,0.683056478405316,0.684114679463517,-0.00105820105820109
177,"Youden",-1.01030927835,2.056701031,1,FALSE,0.768057093638489,0.673532668881506,0.0945244247569829
177,"Distance",-1.01030927835,2.5206185565,1,FALSE,0.759936015749969,0.665411590992986,0.094524424756983
178,"Youden",-1.63101374575,0.609106529,1,FALSE,0.722948197366802,0.692235757352036,0.0307124400147656
178,"Distance",-1.98969072165,0.858247423,1,FALSE,0.684459210040605,0.655174110988064,0.029285099052541
179,"Youden",-0.69029209625,2.058848797,2,FALSE,0.743718469299865,0.680251015134736,0.0634674541651286
179,"Distance",-1.4742268041,2.6323024055,1,FALSE,0.737664574873877,0.658668635412822,0.0789959394610557
180,"Youden",-0.32946735395,0.606958763,1,FALSE,0.666937369262951,0.689134982158238,-0.0221976128952873
180,"Distance",-1.98969072165,1.47895189,1,FALSE,0.654460440506952,0.638931955211025,0.0155284852959272
181,"Youden",-1.6825601375,0.1323024055,1,FALSE,0.701095115048603,0.661966285222099,0.0391288298265041
181,"Distance",-1.6825601375,1.47895189,1,FALSE,0.683745539559493,0.675624461670973,0.00812107788851979
182,"Youden",-1.4656357388,0.1323024055,1,FALSE,0.716254460440507,0.653869816660514,0.0623846437799926
182,"Distance",-1.4656357388,1.219072165,1,FALSE,0.714408760920389,0.675649070997908,0.0387596899224807
183,"Youden",-1.63101374575,-0.12757731955,2,FALSE,0.654214347237603,0.654583487141627,-0.000369139904023541
183,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.652737787621509,0.692235757352036,-0.0394979697305279
184,"Youden",-0.3316151203,1.118127148,1,FALSE,0.649956933677864,0.688396702350191,-0.0384397686723268
184,"Distance",-2.87671821305,1.118127148,1,FALSE,0.64031007751938,0.6255198720315,0.0147902054878799
185,"Youden",-1.4742268041,1.0622852235,1,FALSE,0.738058324104836,0.675649070997908,0.0624092531069276
185,"Distance",-1.4742268041,1.0622852235,1,FALSE,0.738058324104836,0.675649070997908,0.0624092531069276
186,"Youden",-1.01030927835,0.609106529,1,FALSE,0.665485418973791,0.690513104466593,-0.0250276854928018
186,"Distance",-1.57731958765,0.609106529,1,FALSE,0.645330380214101,0.68448381936754,-0.0391534391534392
187,"Youden",-0.07817869415,0.6112542955,2,FALSE,0.680324843115541,0.681038513596653,-0.000713670481112372
187,"Distance",-1.63101374575,2.211340206,1,FALSE,0.652663959640704,0.67525532176695,-0.0225913621262459
188,"Youden",-2.36125429555,0.5597079035,1,FALSE,0.741208317952504,0.625224560108281,0.115983757844223
188,"Distance",-2.36125429555,0.858247423,1,FALSE,0.732718100159961,0.648111234157746,0.0846068660022149
189,"Youden",-0.07817869415,0.6112542955,2,FALSE,0.727205610926541,0.681038513596653,0.046167097329888
189,"Distance",-0.2328178694,2.211340206,1,FALSE,0.710914236495632,0.664402608588655,0.0465116279069767
190,"Youden",-0.6387457045,2.5206185565,1,FALSE,0.773692629506583,0.672129937246216,0.101562692260367
190,"Distance",-1.4656357388,2.5206185565,1,FALSE,0.746130183339486,0.659037775316845,0.0870924080226406
191,"Youden",-0.2328178694,0.858247423,1,FALSE,0.720487264673311,0.681013904269718,0.0394733604035929
191,"Distance",-1.63101374575,0.858247423,1,FALSE,0.692580287929125,0.691866617448013,0.000713670481112261
192,"Youden",-0.69029209625,0.1323024055,2,FALSE,0.697994339854805,0.666961978589886,0.0310323612649194
192,"Distance",-1.63101374575,0.858247423,1,FALSE,0.639325704441984,0.691866617448013,-0.0525409130060293
193,"Youden",-1.3711340206,0.858247423,1,FALSE,0.791657438169066,0.683425618309339,0.108231819859727
193,"Distance",-1.63101374575,0.858247423,1,FALSE,0.784939091915836,0.691866617448013,0.0930724744678233
194,"Youden",-1.4742268041,2.211340206,1,FALSE,0.821951519625938,0.674910791189861,0.147040728436077
194,"Distance",-1.4742268041,2.211340206,1,FALSE,0.821951519625938,0.674910791189861,0.147040728436077
195,"Youden",-0.535652921,2.058848797,1,FALSE,0.782133628645257,0.67249907715024,0.109634551495017
195,"Distance",-0.535652921,2.058848797,1,FALSE,0.782133628645257,0.67249907715024,0.109634551495017
196,"Youden",-1.0060137457,3.0382302405,1,FALSE,0.742955580164883,0.633296419342931,0.109659160821952
196,"Distance",-1.0060137457,3.0382302405,1,FALSE,0.742955580164883,0.633296419342931,0.109659160821952
197,"Youden",-1.4742268041,1.47895189,1,FALSE,0.695730281776793,0.675279931093885,0.0204503506829088
197,"Distance",-1.4742268041,1.47895189,1,FALSE,0.695730281776793,0.675279931093885,0.0204503506829088
198,"Youden",-1.4656357388,0.1902920965,1,FALSE,0.698708010335917,0.637996800787498,0.0607112095484189
198,"Distance",-1.4656357388,2.056701031,1,FALSE,0.679512735326689,0.667158853205365,0.012353882121324
199,"Youden",-0.69029209625,2.681701031,2,FALSE,0.734563799680079,0.664008859357697,0.0705549403223822
199,"Distance",-1.4656357388,2.681701031,1,FALSE,0.729568106312292,0.650916697428325,0.078651408883967
200,"Youden",-0.3316151203,-0.12757731955,2,FALSE,0.68989787129322,0.659234649932324,0.0306632213608957
200,"Distance",-1.4742268041,1.0622852235,1,FALSE,0.628719084533038,0.675649070997908,-0.0469299864648701
201,"Youden",-1.4742268041,-0.0824742268,1,FALSE,0.721545465731512,0.654238956564538,0.0673065091669743
201,"Distance",-1.4742268041,0.6112542955,1,FALSE,0.68869201427341,0.691891226774948,-0.0031992125015381
202,"Youden",-0.3316151203,0.609106529,1,FALSE,0.751544235265165,0.696886920142734,0.0546573151224313
202,"Distance",-1.63101374575,1.219072165,1,FALSE,0.723932570444198,0.683745539559493,0.0401870308847053
203,"Youden",-1.01030927835,2.058848797,1,FALSE,0.760255937000123,0.673532668881506,0.086723268118617
203,"Distance",-1.01030927835,2.058848797,1,FALSE,0.760255937000123,0.673532668881506,0.086723268118617
204,"Youden",-0.32946735395,0.6112542955,1,FALSE,0.68984865263935,0.689134982158238,0.000713670481112372
204,"Distance",-1.63101374575,2.058848797,1,FALSE,0.653057708871662,0.67525532176695,-0.0221976128952873
205,"Youden",-1.63101374575,2.056701031,1,FALSE,0.72218530823182,0.67525532176695,0.0469299864648701
205,"Distance",-1.63101374575,2.056701031,1,FALSE,0.72218530823182,0.67525532176695,0.0469299864648701
206,"Youden",-0.3316151203,0.9634879725,1,FALSE,0.728239202657807,0.680644764365695,0.0475944382921126
206,"Distance",-1.4656357388,0.9634879725,1,FALSE,0.708428694475206,0.667897133013412,0.0405315614617939
207,"Youden",-0.6967353952,0.806701031,2,FALSE,0.695434969853574,0.696862310815799,-0.00142734096222474
207,"Distance",-1.4742268041,0.806701031,1,FALSE,0.690783807062877,0.691522086870924,-0.000738279808047304
208,"Youden",-1.01030927835,1.47895189,1,FALSE,0.713399778516058,0.67390180878553,0.0394979697305279
208,"Distance",-1.63101374575,1.47895189,1,FALSE,0.707370493417005,0.675624461670973,0.0317460317460317
209,"Youden",-1.3711340206,0.6112542955,1,FALSE,0.839276485788114,0.683794758213363,0.155481727574751
209,"Distance",-1.3711340206,0.858247423,1,FALSE,0.831155407899594,0.683425618309339,0.147729789590255
210,"Youden",-1.4742268041,0.6112542955,1,FALSE,0.762052417866371,0.691891226774948,0.0701611910914236
210,"Distance",-1.4742268041,2.681701031,1,FALSE,0.753193060169804,0.658668635412822,0.0945244247569829
211,"Youden",-0.64518900345,0.609106529,1,FALSE,0.720807185923465,0.697231450719823,0.0235757352036421
211,"Distance",-1.4742268041,0.609106529,1,FALSE,0.707025962839916,0.691891226774948,0.0151347360649686
212,"Youden",-1.63101374575,2.5206185565,1,FALSE,0.697846683893195,0.66713424387843,0.0307124400147656
212,"Distance",-1.63101374575,2.7246563575,1,FALSE,0.697477543989172,0.65901316598991,0.0384643779992617
213,"Youden",-1.4656357388,0.858247423,1,FALSE,0.737049341700504,0.683770148886428,0.0532791928140764
213,"Distance",-1.4656357388,2.058848797,1,FALSE,0.704565030146425,0.667158853205365,0.0374061769410606
214,"Youden",-1.4742268041,0.6112542955,1,FALSE,0.738082933431771,0.691891226774948,0.0461917066568228
214,"Distance",-1.4742268041,1.219072165,1,FALSE,0.737344653623723,0.683401008982404,0.0539436446413191
215,"Youden",-0.6967353952,0.858247423,2,FALSE,0.720487264673311,0.696862310815799,0.023624953857512
215,"Distance",-1.63101374575,0.858247423,1,FALSE,0.700332225913621,0.691866617448013,0.0084656084656084
216,"Youden",-1.4656357388,1.219072165,1,FALSE,0.752873138919651,0.675649070997908,0.0772240679217424
216,"Distance",-1.4656357388,2.058848797,1,FALSE,0.744382921127107,0.667158853205365,0.0772240679217423
