"replicate","VUS"
1289,0.664279561953981
1290,0.596136335671219
1291,0.62542143472376
1292,0.7187523071244
1293,0.742278823674173
1294,0.729334317706411
1295,0.61749723145072
1296,0.690107050572167
1297,0.679561953980559
1298,0.606275378368402
1299,0.713178294573643
1300,0.65505106435339
1301,0.827943890734588
1302,0.674061769410607
1303,0.679771133259505
1304,0.765669988925803
1305,0.743177064107297
1306,0.627464008859358
1307,0.773089700996678
1308,0.638550510643534
1309,0.594019933554817
1310,0.71266149870801
1311,0.649021779254337
1312,0.632385874246339
1313,0.645613387473853
1314,0.693564661006521
1315,0.621262458471761
1316,0.561757105943152
1317,0.737726098191214
1318,0.732841146794635
1319,0.646462409253107
1320,0.714519502891596
1321,0.646044050695213
1322,0.648677248677249
1323,0.654485049833887
1324,0.558151839547188
1325,0.670997908207211
1326,0.539694844346007
1327,0.607235142118863
1328,0.677851605758582
1329,0.689442598744924
1330,0.631364587178541
1331,0.666469792051187
1332,0.657462778393011
1333,0.716451335055986
1334,0.694315245478036
1335,0.683401008982404
1336,0.65359911406423
1337,0.691866617448013
1338,0.654460440506952
1339,0.629641934293097
1340,0.714322628276117
1341,0.551937984496124
1342,0.676818014027316
1343,0.64238956564538
1344,0.700061523317337
1345,0.717386489479513
1346,0.657339731758336
1347,0.69521348591116
1348,0.569127599360157
1349,0.663479758828596
1350,0.688101390426972
1351,0.620191952750092
1352,0.618961486403347
1353,0.520893318567737
1354,0.670198105081826
1355,0.66578073089701
1356,0.650092284976006
1357,0.686649440137812
1358,0.60661990894549
